cos(328) = 0.848145, error = 0.000113714
sin(328) = -0.529785, error = 0.000253072

cos(329) = 0.8573, error = 0.000154584
sin(329) = -0.514893, error = 0.000282497

cos(330) = 0.866211, error = 0.000214236
sin(330) = -0.499695, error = 0.000610352

cos(331) = 0.874634, error = 1.61006e-05
sin(331) = -0.484558, error = 0.000518791

cos(332) = 0.883301, error = 0.000400011
sin(332) = -0.468994, error = 0.00101694

cos(333) = 0.891296, error = 0.00032532
sin(333) = -0.45343, error = 0.00123422

cos(334) = 0.899109, error = 0.000350292
sin(334) = -0.437805, error = 0.00129108

cos(335) = 0.906677, error = 0.000407653
sin(335) = -0.421936, error = 0.00161429

cos(336) = 0.91394, error = 0.000432351
sin(336) = -0.405884, error = 0.00209682

cos(337) = 0.920166, error = 0.0003681
sin(337) = -0.391602, error = 0.00222771

cos(338) = 0.92688, error = 0.000327844
sin(338) = -0.375427, error = 0.00219071

cos(339) = 0.933289, error = 0.000312616
sin(339) = -0.359009, error = 0.00178822

cos(340) = 0.939331, error = 0.000384771
sin(340) = -0.342651, error = 0.00184558

cos(341) = 0.945251, error = 0.000282502
sin(341) = -0.32605, error = 0.00147941

cos(342) = 0.951294, error = 0.000249648
sin(342) = -0.308105, error = 0.00294976

cos(343) = 0.956482, error = 0.000185273
sin(343) = -0.291443, error = 0.00317689

cos(344) = 0.960876, error = 0.000400756
sin(344) = -0.27655, error = 0.0033121

cos(345) = 0.965759, error = 0.000172424
sin(345) = -0.25946, error = 0.0024782

cos(346) = 0.970093, error = 0.000209166
sin(346) = -0.242615, error = 0.00286394

cos(347) = 0.974182, error = 0.000192879
sin(347) = -0.225403, error = 0.00200834

cos(348) = 0.977844, error = 0.00031014
sin(348) = -0.208435, error = 0.00251726

cos(349) = 0.981567, error = 6.09199e-05
sin(349) = -0.191162, error = 0.00185062

cos(350) = 0.98468, error = 0.000129545
sin(350) = -0.174072, error = 0.00244223

cos(351) = 0.987671, error = 1.76596e-05
sin(351) = -0.156616, error = 0.0011618

cos(352) = 0.990112, error = 0.000157295
sin(352) = -0.139404, error = 0.00166121

cos(353) = 0.992554, error = 7.61607e-06
sin(353) = -0.121765, error = 0.000855069

cos(354) = 0.994446, error = 7.65137e-05
sin(354) = -0.104431, error = 0.000930951

cos(355) = 0.996033, error = 0.000162602
sin(355) = -0.0869751, error = 0.00207267

cos(356) = 0.997559, error = 5.46983e-06
sin(356) = -0.0704956, error = 0.0105959

cos(357) = 0.998596, error = 3.33891e-05
sin(357) = -0.0529175, error = 0.0111114

cos(358) = 0.999268, error = 0.000123324
sin(358) = -0.0354614, error = 0.0161014

cos(359) = 0.999634, error = 0.000213939
sin(359) = -0.0180054, error = 0.0316841

